title,author,datetime,content,url
선배님들 인생망한 뉴비 제로 육성 궁금합니다..,,2026-06-23 13:13,"안녕하세요. 선배님들
메이플을 인생처음하는 뉴비입니다.
제로로 시작했는데 제로는 아이템버닝이 안되더라고요 ㅠ..
그래서 벨름을 못잡아가지고 스타포스 강화를 해야한다길래 메소도 얻을겸
캐시샵보다보니 자석펫을 3%확률로 주는 혜자 가챠가 있어서 삿는데
알고보니 .. 이거자체가 뽑기가 아니고 무슨 또 다른 펫 두개를 합치는 재료더라고요 흑흑
그래서 망했다 싶어서 또 꺼먼색 펫 뽑는 가챠를 사서 돌렷는데 결국
요상한 펫들만 잔뜩 쌓였습니다 ㅋㅋ
암튼 그래가꼬요.. 그.. 부산물들 팔고나니까
30만원써서 30억정도 생긴 대참사가 일어났는데
혹시 30억정도로 살만한 장비같은게 있을까용 너무 약하네용
다소 요약 :
1. 캐시샵에서 뻘짓해서 돈날림
2. 부산물로 30억정도 생겼는데 경매장에서 사면 플레이가 조금 편해지는 아이템(장비) 있나여 ?",https://www.inven.co.kr/board/maple/2300/357861
피시방보상 이벤트기간 끝나기전에만 수령하면 되는거죠?,거제리불빠따,2026-06-23 13:00,"이거 보면 이벤트기간이 6월19일부터 7월23일까진데
미리 60시간 채워놓고 받기버튼 누르는건 7월23일안에 아무때나 누르기 가능한거죠?",https://www.inven.co.kr/board/maple/2300/357860
메린이 질문,,2026-06-23 12:44,"이번에 챌섭으로 유입된 메린이 입니다.
현재 카인 272 까지 키우고 열심히 하고있는데요
레테도 키우고 싶어서 일단 테라버닝으로 챌섭에서 200을 찍어놨습니다.
260까지 키우는데 많이 오래걸릴까요?
260까지 키운다고 해도 장비를 안줘서
이벤트 링도 하나도 없고 장비도 150짜리 장비끼고 있어서 세팅은 어캐해야 하는지 궁금합니다",https://www.inven.co.kr/board/maple/2300/357859
뉴비 메린이 질문있어요! (달성비약 관련),샤샤르베,2026-06-23 12:43,"궁금한게 있는데요!
챌린저스 달성으로 받는 달성의비약은 1레벨 캐릭터가 사용하면 200레벨이 바로 되는건가요???
월드 내 나의 캐릭터간 이동만 가능하다는데
아래 보면 챌린저스 월드에서는 사용할 수 없다고 하는데 챌린저스에서 달성의 비약을 받은 다음 다른서버로 옮길 수 있는건가요??
옮길 수 있다면 방법이 어떻게되나요?? 유튜브에서 찾아봐도 관련된 글이 없어서 물어봅니다 ㅠㅠ",https://www.inven.co.kr/board/maple/2300/357858
챌섭 뉴비 키보드,마장동자취남,2026-06-23 12:17,"이번 챌섭으로 시작하게된 뉴비인데요,
시작 한 김에 키보드 새로 하나 장만하려고 알아보던중
프리플로우 아콘M1 Pro2 라는 키보드가 가장 추천하시는 분이 많길래 유튜브에 검색해보았더니
다음 사진과 같은 기능이 있다고 하네요
연계나 캔슬이 필요한 직업들이 이 기능을 사용해서 더 수월하게 플레이를 하게된다면
혹시 정지사유에 해당하는지 알고싶습니다",https://www.inven.co.kr/board/maple/2300/357856
뉴비 질문점,윤홍콩게이바,2026-06-23 11:35,"이번 챌섭 뉴비인데
레드달고 메제 다 채웠음 그럼 이제 뭐함?
부캐 키워도 되요?",https://www.inven.co.kr/board/maple/2300/357854
뉴비 사냥중인데,스파이니,2026-06-23 11:34,"현재 레벨은 266이고 몬파 일일 돌고 메이플 로드꺼 보고
자동차 극장3 에서 3배쿠폰 하나씩 써가면서 사냥 하는데 사냥속도가 느리게 느껴지는게
정상인거야? 지금 현재 현질한게 웰컴 패키지랑 챌린저스 exp 패스랑 이게 전부야",https://www.inven.co.kr/board/maple/2300/357853
메린이 주문서 작 조언 부탁합니다.,,2026-06-23 11:13,"챌썹 중 주문서 작 할거 궁금합니다. 리프 이후도 미리 조언좀.
소과금이라 챌썹중엔 아버템 빼고 17성악세만 만들거 같아요.
무기 - 아버 쓰다가 해방하면 해방무기 15%작?
방어구 - 3에테4케인 30%작 (리프이후)
하트 - 30퍼 쓰다가 리프 후 매지컬(맞을까요?)
악세 - 4여명 + 보스장신구 <- 얘가 젤 고민인데, 놀긍떡작 or 프악공?
코인은 옵션뽑느라 큐브사는데 많이 쓸거같긴한데, 놀긍떡작이랑 프악공 두개 수치나 장단점이 뭘까요?
반반 섞는다 하면, 프악공을 4여명에 바를까요, 보장에 바를까요?
샤타 전에 작을 좀 해놓으려고 조언구합니다!
추가로 야누스때문에 챌린저를 찍고싶은데, 17성 악세(레유 15% 18%급), 보조+엠블럼(레전2줄) 정도면 가능할까요? 보스는 일단 진힐라에서 막혀있는데 ㅠㅠ. 도와주십셔
감사합니다.",https://www.inven.co.kr/board/maple/2300/357852
챌섭 조각 판매 강화,승듀,2026-06-23 11:03,"챌섭 챌린저 노리면 조각 총 몇개치정도 강화하면 좋을까요?
사냥으로 들어오는 조각은 전부 모아서 강화할까요 팔아서 여명맞추는게 나을까요?
12주 여유있게 해보려고 합니다",https://www.inven.co.kr/board/maple/2300/357851
검밑솔 주보캐 어센틱9렙 >1렙 낮추고 강화코어 주는게 좀더 쌜까요?,불량쫀디기,2026-06-23 10:57,"인던 시간 줄어들면서 어센틱 스킬 데미지도 줄었잖습니까 형님들
검밑솔 캐릭 어센틱9렙 찍어준거 초기화권 준거로 1렙만 주고
강화코어 1개씩 찍어주는게 딜이 좀더 나올까요
검밑솔 시간 조금이라도 좀 줄여보고 싶어셔 여쭤봅니다",https://www.inven.co.kr/board/maple/2300/357850
집피방 하면 걸리나요??,곤봉찜질,2026-06-23 10:16,"Pc방 가서 하기엔 귀찮고 유튜브 보는것도 힘들어서 검색해보니 집피방이라고 나오던데 싸고 괜찮아서 잘때 잠수 태워 놓으면 딱일것 같은데
해보신분들 이런 프로그램 쓰면 바로 걸려서 정지 먹나요??",https://www.inven.co.kr/board/maple/2300/357847
오디움 간헐적 렉 경험 있으신분?,Poketxx,2026-06-23 10:03,처음에는 괜찮은데 접속 후 40분정도 지난 시점부터는 오디움 전 지역에서만 렉이 생기는데 혹시 같은 현상 겪고 해결하신 분이 있을까요?,https://www.inven.co.kr/board/maple/2300/357846
MVP 레드 유지하려면 결국 12주간 150을 써야하죠?,낭큼,2026-06-23 09:58,아 지금은 챌썹 달린다고 했다가 추후 떨어젔을 때 유지비용이 무서운데 고민이네요,https://www.inven.co.kr/board/maple/2300/357845
챌린이 미래관련 질문,개똥벌,2026-06-23 09:33,"현재 라떼 274로 나름 열심히 달리고있는 챌2 챌린이입니당
저는 미래 생각에 레잠,17성 사용을 고민중인데요
4여명을 올릴때 내 이벤샵17성+에잠을 사용해서 진입할지,
나중에 모자,상의,하의 등등 사라지는 템들이기때문에 이쪽 장비에 투자를해야할지
너무 헷갈립니다. (장비쪽은 나중에 보스로 돈을모아서 갈아타는건가용?)
아, 일단 보장엠블은 유니크 유효1~2줄 상태입니다.
대부분 챌섭 여러번 해본분들은 어떤식으로 루트를 진행하시나요?",https://www.inven.co.kr/board/maple/2300/357844
지금 도적 에테 가격 어떤가요?,호영애호가,2026-06-23 09:15,"본섭 18성 에테 모자 상의 하의 사려고 하는데
시세를 잘 몰라서 질문드립니다
도적 18 에테 모자 레에 윗잠 3줄 아랫잠 1.5~2줄
18 에테 상의/하의 레에 윗잠 2줄 아랫잠 1.5~2줄 급
(하의는 가횟이 1이긴 합니다)
부위당 60억 언저리면 살 만한가요? 언제가 가장 가격이 쌀까요?",https://www.inven.co.kr/board/maple/2300/357843
진 패키지,밥통구,2026-06-23 09:15,"챌섭 열리기 전에 본섭에 진 전투복 패키지 1개 사놨었는데요. 이거 지금 파는게 나은건가요??
사실 소장용으로 가지고 있고 싶었는데 가격이 꽤 나가는거 같아서요. 팔면 챌섭 템 맞추는데 쏠쏠할거 같기도 해서 고민입니다",https://www.inven.co.kr/board/maple/2300/357842
뉴비 가엔링 1.2 주고 샀는데 잘 산건가요?,Como90,2026-06-23 09:07,이제 여기에 여명? 으로 바꾸면 될까요?,https://www.inven.co.kr/board/maple/2300/357841
"챌썹 숙제가 일100마리 , 몬팤 2회가 끝인가요?",춤추는곰탱이,2026-06-23 09:03,"지금 챌썹 첫주차 하스데까지했고 272까지 찍고 챌패스 4만마리도 다 잡은상태인데 수요일까지 그냥 심볼 일일퀘랑 몬팤2회씩이 숙제가 끝일까요?
직장인이라 사냥은 주말에만합니다",https://www.inven.co.kr/board/maple/2300/357840
검마 배율78퍼 2인 빡셀려나요?,,2026-06-23 08:41,시즌3 유입이고 컨트롤 자신은 없는데 2인빡셀려나요?,https://www.inven.co.kr/board/maple/2300/357838
찐뉴비 질문있습니당ㅠ,블쏘거거,2026-06-23 08:22,"이제 272 레테 처음메이플하는 유저입니다
전투력은 1600만정도되구요~
패스는 다구매한상태입니다~!
유튜브보면서 열심히따라가고있는데 궁금점이생겨서요~
챌린저까지는 해보고싶은데
현재보스는 카이까지잡았는데요
현스팩으론 어디까지잡을수있나요?
또한 앞으로 스팩업우선순위가궁금해요!
마지막으로 메소를 외부에서구매하시던데
챌린저스서버도 가능한가요?
구매한다면(40-50투자생각잇음)
우선순위궁금합니당
답변감사합니다!!",https://www.inven.co.kr/board/maple/2300/357837
개초보뉴비 챌린저하고싶습니다 길을알려주세요,,2026-06-23 07:30,"지금 길라잡이 보스컨텐츠 순서 기준
실제로는 노말루시드 / 이지 윌 잡았고
연습모드로 노말루시드 노말 윌까지 싹 다 잡았습니다 + 노말카이
옛날에 마지막으로 잡았던게 카루타가 끝이고
나머지는 영상보면서 패턴보고 다 맞으면서 겨우 깼습니다.
그래서 뭔가 레이드가 재밌게 느껴져서
현재 제네시스패스+스타터팩?만원짜리 구매 했고
챌섭 끝날때까지 챌린저를 찍고 제네시스 해방? 이거 패스끝까지는 해보고싶은데요
1. 제네시스 하드 메이린부터 진힐라 하드, 카오스 더스크랑 하드 듄캘까지 다 잡아야하는건가요?
(초보기준 다 깰수 있을까요??)
2. 추가적으로 구매해야하는 상품이 뭔지 궁금합니다 (사냥은 하지만 초보라 뭔가 다른 사람보다 렙업이 느린느낌)
2-1. 제네시스패스plus는 구매가 왜 안되는건가요?
2-2. 챌린저스패스는 exp랑 프리미엄까지 사야하나요?
2-3. 에픽던전 메포로 구매하는거 경험치가 많이주던데 매주 사면 좋나요? lv1 ,lv2 효율이 나오나요?
3. 장비템이나 메소를 사야한다면 우선순위가 궁금합니다
4. 챌섭도 첨이고 메이플도 너무 오래전에 해서 우선순위가 뭔지 하나도 모르겠습니다.
무조건 레벨만 올려서 점수 뻥튀기 먼저 해야하나요?
밑은 제 현재상태입니다
20일에 시작했고 레벨은 266입니다
영상 막 다 찾아보고 따라가긴 했는데
남들은 다 사파이어 골드 이런것같아서
뭐가 잘못 된건가 싶네요",https://www.inven.co.kr/board/maple/2300/357836
시그 핑빈 길뚫,메획,2026-06-23 07:17,"선행퀘 각각 있는데 직접해야대나요?
계정 두개있는데 둘다 챌섭키우는데
하나는 시그 핑빈 다 뚫려있고
하나는 선행퀘 요구하네요
뭐지 버근가..",https://www.inven.co.kr/board/maple/2300/357835
메린이 심볼,투썸케이크,2026-06-23 03:34,"현재 수중에 있는 돈은 죄다 아케인 심볼 렙업하고 있는데 잘하고 있는 건가요?
하루에 사냥이랑 채집 1시간씩 6천~8천 메소 벌어서 스펙업 목적으로 3레벨정도 업글하고 있어요",https://www.inven.co.kr/board/maple/2300/357833
심볼 선택권 질문입니다,,2026-06-23 03:27,"혹시 심볼 교환권 준거 아케인심볼에 주는게 좋나요?
보스 생각안하고 준거 다 어센틱 교환해버려서 ..",https://www.inven.co.kr/board/maple/2300/357832
카레잠 질문있습니다,마렛트,2026-06-23 03:03,"엔버라서 카레잠 보조에 쓰려는데 더 좋은 사용처가 혹시 있을까요?
보조가 교불이다보니 어차피 못사먹어서 카레잠 바를까했는데 보니까 다들 미트라랑 다른곳에 바르는거 같아 질문드립니다!",https://www.inven.co.kr/board/maple/2300/357830
질문) 경매장에서 파는 페어리로이드 창고 이동 될까요?,아크귀,2026-06-23 02:25,"검색해봐도 모르겠어서 질문 남깁니다ㅠㅠ
창고이동 안된다면 가위 사용 가능한지 궁금해요..",https://www.inven.co.kr/board/maple/2300/357829
듀얼블레이드 세트 가지고계신분 수소문해봅니다,한끌,2026-06-23 01:52,모험가말고 옛날매물이라 사고싶은데 너무탐나네요 지금 메소가있는것도아니지만 혹여나 생기게된다면 파시는분이랑 연락이라도닿고싶습니다 저는 진짜 완전한 듀얼블레이드가 되고싶은데 꿈을 이뤄주실분없나요,https://www.inven.co.kr/board/maple/2300/357828
챌섭 이벤링 메획 두줄,,2026-06-23 01:49,"진심부캐긴 하지만 사냥은 잘 안할것같은데
매획두줄이 의미있을까요..? 돌려야할지 고민입니다",https://www.inven.co.kr/board/maple/2300/357827
메린이 15억 템셋 추천해줄 수 있는 사람?,귀여운늅늅이,2026-06-23 01:36,15억 정도 있는데 이금 템셋에서 뭐 바꾸는게 제일 좋음?,https://www.inven.co.kr/board/maple/2300/357825
금은동 펫 효과랑 이번 파란w 애들 세트 효과랑 같나요? (치치등등),꿈이있는메린,2026-06-23 01:12,금은동 펫 효과랑 이번 파란w 애들 세트 효과랑 같나요? (치치등등),https://www.inven.co.kr/board/maple/2300/357824
하버,Qwqqq,2026-06-23 01:08,저번 찰섭 중간에 준 하버부스터 아버까지 줬었나요??,https://www.inven.co.kr/board/maple/2300/357823
검마 2인 기준 환산 몇이어야하나요?,응애밥,2026-06-23 00:58,핵환 몇이어야 2인 될까요?,https://www.inven.co.kr/board/maple/2300/357822
중고뉴비 챌섭 복귀유저 직업고민 아란 VS 레테,딘대리,2026-06-23 00:46,"처음에 레테이상하다고해서 아란하려고했는데
패치하고나서 어떰
신직업 보상주는것도 무시못할꺼같아서
아란 레테 추천점",https://www.inven.co.kr/board/maple/2300/357821
보조에 메멘토바르고 카르마큐브 발리나용?,Scoo,2026-06-23 00:46,교가보조에 메멘토 바르면 30일 교불되면 그상태에서 카르마큐브나 잠재같은거 발리나용?,https://www.inven.co.kr/board/maple/2300/357820
친구가 이번에 챌섭 처음시작하는데 이새끼가 챌4섭에 생성했습니다,,2026-06-23 00:33,"친구 한명이 이번에 메이플 해보고 싶다해서 챌 1섭에 캐릭터 생성해놓으랬는데
챌4섭에 생성하고
하버주고 5차전직까지 했더라구요.. 일단 계정 탈퇴하라고는 했는데
가장 빨리 다시 계정하고 캐릭터 생성하고
챌섭 시작할수있는 방법 없을까요..?",https://www.inven.co.kr/board/maple/2300/357818
뉴비 질문이 있어요!,샤샤르베,2026-06-23 00:08,"260에서 첼린저스 하면서 천천히 패스만 사서 하려했는데요!
컨이 많이 안좋다보니  템이라도 조금 맞춰서 해주는게 좋다고 생각이 들어서요!!
질문은
1. 악세정도 18포스 레전 잠재  에디 유니크 이상 유효 옵션2개씩 달려있는거 저렴한거 사서 맞춰서 하면
게임의 재미가 많이 감소 되려나요??
2. 그리고 위의 기준 템들 50억이상 템들이 팔때는 다시 잘 팔릴까요??
원래 천천히 하려고 했는데 아재 카데나라 보스가 다른 직업에 비해 너무 힘들거 같아서 조금은 맞춰서 하는게 나을가 싶어 고민입니다!",https://www.inven.co.kr/board/maple/2300/357817
챌섭 이벤링 메획세팅하면 보스용으로 다른반지 맞춰야 하나요?,량디슨,2026-06-22 23:53,안녕하세요 드메 세팅 해보고싶어서 알아봤는데 이번 챌섭에서 레전드리 이벤트링 4개를 얻을수 있잖아요? 이거 4개다 드메세팅 하면 보스용으로 반지를 따로 맞춰야하는거죠? 그럼 9보장 2여명 셋팅 하면 될까요?,https://www.inven.co.kr/board/maple/2300/357816
